timestamp,machine_id,operator_id,engine_hours,engine_rpm,engine_load_pct,machine_speed_kmh,fuel_used_l,idling_time_min,load_cycles,operating_state,seatbelt_status,proximity_distance_m,gps_zone,working_condition,coolant_temp_c,hydraulic_oil_temp_c,fault_code,task_id
2026-09-21T10:03:45Z,CAT-797F-101,OP-101,8430.06,1660.0,62.5,32.5,50.0,12.0,15,HAULING_LOADED,FASTENED,44.5,HAUL_ROAD_NORTH,OPTIMAL,87.0,72.7,NONE,TSK-DEMO-01
2026-09-21T10:04:00Z,CAT-797F-101,OP-101,8430.04,1620.0,58.0,26.0,48.0,12.0,14,HAULING_LOADED,UNFASTENED,38.0,HAUL_ROAD_NORTH,NORMAL,86.8,72.5,SEC-SBLT-WARN,TSK-DEMO-02
2026-09-21T10:04:15Z,CAT-797F-101,OP-101,8430.04,1620.0,58.0,26.0,48.32,12.0,14,HAULING_LOADED,UNFASTENED,38.0,HAUL_ROAD_NORTH,NORMAL,86.8,72.5,SEC-SBLT-WARN,TSK-DEMO-02
2026-09-21T10:04:30Z,CAT-797F-101,OP-101,8430.05,1620.0,58.0,26.0,48.64,12.0,14,HAULING_LOADED,UNFASTENED,38.0,HAUL_ROAD_NORTH,NORMAL,86.8,72.5,SEC-SBLT-WARN,TSK-DEMO-02
2026-09-21T10:04:45Z,CAT-797F-101,OP-101,8430.05,1620.0,58.0,26.0,48.96,12.0,14,HAULING_LOADED,UNFASTENED,38.0,HAUL_ROAD_NORTH,NORMAL,86.8,72.5,SEC-SBLT-WARN,TSK-DEMO-02
2026-09-21T10:05:00Z,CAT-797F-101,OP-101,8430.06,1620.0,58.0,26.0,49.28,12.0,14,HAULING_LOADED,UNFASTENED,38.0,HAUL_ROAD_NORTH,NORMAL,86.8,72.5,SEC-SBLT-WARN,TSK-DEMO-02
2026-09-21T10:05:15Z,CAT-797F-101,OP-101,8430.06,1620.0,58.0,26.0,49.6,12.0,14,HAULING_LOADED,UNFASTENED,38.0,HAUL_ROAD_NORTH,NORMAL,86.8,72.5,SEC-SBLT-WARN,TSK-DEMO-02
2026-09-21T10:05:30Z,CAT-797F-101,OP-101,8430.06,1620.0,58.0,26.0,49.92,12.0,14,HAULING_LOADED,UNFASTENED,38.0,HAUL_ROAD_NORTH,NORMAL,86.8,72.5,SEC-SBLT-WARN,TSK-DEMO-02
2026-09-21T10:05:45Z,CAT-797F-102,OP-102,14218.1,1350.0,44.0,14.0,62.1,8.0,11,SPOTTING,FASTENED,15.2,CRUSHER_FEED_1,MODERATE,88.0,74.0,PRX-WARN-AMBER,TSK-DEMO-03
2026-09-21T10:06:00Z,CAT-797F-102,OP-102,14218.1,1350.0,44.0,14.0,62.35,8.0,11,SPOTTING,FASTENED,12.5,CRUSHER_FEED_1,MODERATE,88.0,74.0,PRX-WARN-AMBER,TSK-DEMO-03
2026-09-21T10:06:15Z,CAT-797F-102,OP-102,14218.11,1350.0,44.0,14.0,62.6,8.0,11,SPOTTING,FASTENED,10.1,CRUSHER_FEED_1,MODERATE,88.0,74.0,PRX-WARN-AMBER,TSK-DEMO-03
2026-09-21T10:06:30Z,CAT-797F-102,OP-102,14218.11,1350.0,44.0,14.0,62.85,8.0,11,SPOTTING,FASTENED,8.8,CRUSHER_FEED_1,MODERATE,88.0,74.0,PRX-WARN-AMBER,TSK-DEMO-03
2026-09-21T10:06:45Z,CAT-797F-102,OP-102,14218.12,1350.0,44.0,14.0,63.1,8.0,11,SPOTTING,FASTENED,8.2,CRUSHER_FEED_1,MODERATE,88.0,74.0,PRX-WARN-AMBER,TSK-DEMO-03
2026-09-21T10:07:00Z,CAT-797F-102,OP-102,14218.12,1350.0,44.0,14.0,63.35,8.0,11,SPOTTING,FASTENED,8.4,CRUSHER_FEED_1,MODERATE,88.0,74.0,PRX-WARN-AMBER,TSK-DEMO-03
2026-09-21T10:07:15Z,CAT-797F-102,OP-102,14218.13,1200.0,40.0,11.0,63.8,8.0,11,SPOTTING,FASTENED,6.5,CRUSHER_FEED_1,MODERATE,89.2,75.1,PRX-WARN-AMBER,TSK-DEMO-04
2026-09-21T10:07:30Z,CAT-797F-102,OP-102,14218.13,1000.0,40.0,7.0,63.95,8.0,11,SPOTTING,FASTENED,4.2,CRUSHER_FEED_1,MODERATE,89.2,75.1,PRX-CRIT-RED,TSK-DEMO-04
2026-09-21T10:07:45Z,CAT-797F-102,OP-102,14218.14,850.0,40.0,2.0,64.1,8.0,11,SPOTTING,FASTENED,2.8,CRUSHER_FEED_1,MODERATE,89.2,75.1,PRX-CRIT-RED,TSK-DEMO-04
2026-09-21T10:08:00Z,CAT-797F-102,OP-102,14218.14,720.0,20.0,0.0,64.25,8.75,11,IDLE,FASTENED,2.8,CRUSHER_FEED_1,MODERATE,89.2,75.1,PRX-CRIT-STOP,TSK-DEMO-04
2026-09-21T10:08:15Z,CAT-797F-102,OP-102,14218.15,720.0,20.0,0.0,64.4,9.0,11,IDLE,FASTENED,2.8,CRUSHER_FEED_1,MODERATE,89.2,75.1,PRX-CRIT-STOP,TSK-DEMO-04
2026-09-21T10:08:30Z,CAT-797F-102,OP-102,14218.15,720.0,20.0,0.0,64.55,9.25,11,IDLE,FASTENED,3.5,CRUSHER_FEED_1,MODERATE,89.2,75.1,PRX-CRIT-STOP,TSK-DEMO-04
2026-09-21T10:08:45Z,CAT-994K-301,OP-104,9870.5,710.0,12.5,0.0,38.4,24.5,8,IDLE,FASTENED,22.0,STAGING_BAY_4,NORMAL,81.2,64.5,NONE,TSK-DEMO-05
2026-09-21T10:09:00Z,CAT-994K-301,OP-104,9870.5,710.0,12.5,0.0,38.48,26.0,8,IDLE,FASTENED,22.0,STAGING_BAY_4,NORMAL,81.2,64.5,NONE,TSK-DEMO-05
2026-09-21T10:09:15Z,CAT-994K-301,OP-104,9870.51,710.0,12.5,0.0,38.56,27.5,8,IDLE,FASTENED,22.0,STAGING_BAY_4,NORMAL,81.2,64.5,NONE,TSK-DEMO-05
2026-09-21T10:09:30Z,CAT-994K-301,OP-104,9870.51,710.0,12.5,0.0,38.64,29.0,8,IDLE,FASTENED,22.0,STAGING_BAY_4,NORMAL,81.2,64.5,IDL-EXCESS-WARN,TSK-DEMO-05
2026-09-21T10:09:45Z,CAT-994K-301,OP-104,9870.52,710.0,12.5,0.0,38.72,30.5,8,IDLE,FASTENED,22.0,STAGING_BAY_4,NORMAL,81.2,64.5,IDL-EXCESS-WARN,TSK-DEMO-05
2026-09-21T10:10:00Z,CAT-994K-301,OP-104,9870.52,710.0,12.5,0.0,38.8,32.0,8,IDLE,FASTENED,22.0,STAGING_BAY_4,NORMAL,81.2,64.5,IDL-EXCESS-WARN,TSK-DEMO-05
2026-09-21T10:10:15Z,CAT-994K-301,OP-104,9870.52,710.0,12.5,0.0,38.88,33.5,8,IDLE,FASTENED,22.0,STAGING_BAY_4,NORMAL,81.2,64.5,IDL-EXCESS-WARN,TSK-DEMO-05
2026-09-21T10:10:30Z,CAT-994K-301,OP-104,9870.53,710.0,12.5,0.0,38.96,35.0,8,IDLE,FASTENED,22.0,STAGING_BAY_4,NORMAL,81.2,64.5,IDL-EXCESS-WARN,TSK-DEMO-05
2026-09-21T10:10:45Z,CAT-D11-401,OP-105,16492.2,1400.0,52.0,32.0,55.6,4.0,19,DOZING,UNFASTENED,24.0,OVERBURDEN_DUMP_WEST,SEVERE,92.5,79.8,SEC-SBLT-WARN,TSK-DEMO-06
2026-09-21T10:11:00Z,CAT-D11-401,OP-105,16492.2,1400.0,52.0,28.0,55.82,4.0,19,DOZING,UNFASTENED,22.0,OVERBURDEN_DUMP_WEST,SEVERE,92.5,79.8,SEC-SBLT-WARN,TSK-DEMO-06
2026-09-21T10:11:15Z,CAT-D11-401,OP-105,16492.21,1400.0,52.0,25.0,56.04,4.0,19,DOZING,FASTENED,16.0,OVERBURDEN_DUMP_WEST,SEVERE,92.5,79.8,NONE,TSK-DEMO-06
2026-09-21T10:11:30Z,CAT-D11-401,OP-105,16492.21,1400.0,52.0,22.0,56.26,4.0,19,DOZING,FASTENED,11.2,OVERBURDEN_DUMP_WEST,SEVERE,92.5,79.8,PRX-WARN-AMBER,TSK-DEMO-06
2026-09-21T10:11:45Z,CAT-D11-401,OP-105,16492.22,1400.0,52.0,18.0,56.48,4.0,19,DOZING,FASTENED,7.4,OVERBURDEN_DUMP_WEST,SEVERE,92.5,79.8,PRX-WARN-AMBER,TSK-DEMO-06
2026-09-21T10:12:00Z,CAT-D11-401,OP-105,16492.22,1400.0,52.0,14.0,56.7,4.0,19,DOZING,UNFASTENED,5.1,OVERBURDEN_DUMP_WEST,SEVERE,92.5,79.8,PRX-CRIT-MULTI,TSK-DEMO-06
2026-09-21T10:12:15Z,CAT-D11-401,OP-105,16492.22,720.0,14.0,0.0,56.92,5.2,19,IDLE,UNFASTENED,4.8,OVERBURDEN_DUMP_WEST,SEVERE,92.5,79.8,PRX-CRIT-MULTI,TSK-DEMO-06
2026-09-21T10:12:30Z,CAT-D11-401,OP-105,16492.23,720.0,14.0,0.0,57.14,5.2,19,IDLE,FASTENED,4.8,OVERBURDEN_DUMP_WEST,SEVERE,92.5,79.8,SEC-SAFETY-STANDDOWN,TSK-DEMO-06
2026-09-21T10:12:45Z,CAT-797F-101,OP-101,8432.1,1980.0,95.5,6.8,78.4,12.0,15,HAULING_LOADED,FASTENED,35.0,RAMP_ACCESS_EAST,MUDDY,98.4,84.6,TSK-DELAY-TRACTION,TSK-DEMO-07
2026-09-21T10:13:00Z,CAT-797F-101,OP-101,8432.1,1980.0,95.5,6.8,78.95,12.0,15,HAULING_LOADED,FASTENED,35.0,RAMP_ACCESS_EAST,MUDDY,98.4,84.6,TSK-DELAY-TRACTION,TSK-DEMO-07
2026-09-21T10:13:15Z,CAT-797F-101,OP-101,8432.11,1980.0,95.5,6.8,79.5,12.0,15,HAULING_LOADED,FASTENED,35.0,RAMP_ACCESS_EAST,MUDDY,98.4,84.6,TSK-DELAY-TRACTION,TSK-DEMO-07
2026-09-21T10:13:30Z,CAT-797F-101,OP-101,8432.11,1980.0,95.5,6.8,80.05,12.0,15,HAULING_LOADED,FASTENED,35.0,RAMP_ACCESS_EAST,MUDDY,98.4,84.6,TSK-DELAY-TRACTION,TSK-DEMO-07
2026-09-21T10:13:45Z,CAT-797F-101,OP-101,8432.12,1980.0,95.5,6.8,80.6,12.0,15,HAULING_LOADED,FASTENED,35.0,RAMP_ACCESS_EAST,MUDDY,98.4,84.6,TSK-DELAY-TRACTION,TSK-DEMO-07
2026-09-21T10:14:00Z,CAT-797F-101,OP-101,8432.12,1980.0,95.5,6.8,81.15,12.0,15,HAULING_LOADED,FASTENED,35.0,RAMP_ACCESS_EAST,MUDDY,98.4,84.6,TSK-DELAY-TRACTION,TSK-DEMO-07
2026-09-21T10:14:15Z,CAT-797F-101,OP-101,8432.12,1980.0,95.5,6.8,81.7,12.0,15,HAULING_LOADED,FASTENED,35.0,RAMP_ACCESS_EAST,MUDDY,98.4,84.6,TSK-DELAY-TRACTION,TSK-DEMO-07
2026-09-21T10:14:30Z,CAT-797F-101,OP-101,8432.13,1980.0,95.5,6.8,82.25,12.0,15,HAULING_LOADED,FASTENED,35.0,RAMP_ACCESS_EAST,MUDDY,98.4,84.6,TSK-DELAY-TRACTION,TSK-DEMO-07
